FrameTimeMillis,MemoryUsageBytes,Technique
5.5541,1324040,CullingDebugWorld
5.5633,1324520,CullingDebugWorld
5.0137,1325000,CullingDebugWorld
5.3152,1325480,CullingDebugWorld
5.4266,1325960,CullingDebugWorld
4.8642,1326440,CullingDebugWorld
5.3085,1326920,CullingDebugWorld
5.2538,1327176,CullingDebugWorld
5.9562,1327656,CullingDebugWorld
5.2233,1328136,CullingDebugWorld
5.1825,1328616,CullingDebugWorld
4.8503,1329256,CullingDebugWorld
5.7127,1329736,CullingDebugWorld
5.2093,1330216,CullingDebugWorld
5.1978,1330696,CullingDebugWorld
5.7817,1331336,CullingDebugWorld
5.3549,1331816,CullingDebugWorld
5.1705,1332296,CullingDebugWorld
5.1872,1332776,CullingDebugWorld
5.7102,1333256,CullingDebugWorld
4.7741,1333736,CullingDebugWorld
4.9617,1334216,CullingDebugWorld
5.0224,1334600,CullingDebugWorld
5.4,1335080,CullingDebugWorld
4.7758,1335560,CullingDebugWorld
5.1053,1336040,CullingDebugWorld
5.1006,1336520,CullingDebugWorld
5.5334,1337000,CullingDebugWorld
5.298,1337480,CullingDebugWorld
5.4639,1337960,CullingDebugWorld
4.8991,1338440,CullingDebugWorld
5.653,1338920,CullingDebugWorld
4.8611,1339400,CullingDebugWorld
5.4088,1339880,CullingDebugWorld
5.1074,1340136,CullingDebugWorld
5.8015,1340616,CullingDebugWorld
5.1856,1341096,CullingDebugWorld
4.8652,1341576,CullingDebugWorld
5.1743,1342216,CullingDebugWorld
5.2823,1342696,CullingDebugWorld
5.17,1343176,CullingDebugWorld
5.2659,1343816,CullingDebugWorld
5.6879,1344296,CullingDebugWorld
5.352,1344776,CullingDebugWorld
6.4979,1345256,CullingDebugWorld
5.0497,1345736,CullingDebugWorld
5.4979,1346216,CullingDebugWorld
5.133,1346696,CullingDebugWorld
4.9384,1347176,CullingDebugWorld
4.9226,1347560,CullingDebugWorld
5.9135,1348040,CullingDebugWorld
4.9251,1348520,CullingDebugWorld
5.0948,1349000,CullingDebugWorld
